,im_path,im_quality
194,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/49/49_r1.jpg,0
195,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/49/49_r2.jpg,0
196,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/50/50_l1.jpg,1
197,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/50/50_l2.jpg,1
198,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/50/50_r1.jpg,1
199,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/50/50_r2.jpg,1
200,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/51/51_l1.jpg,0
201,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/51/51_l2.jpg,0
202,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/51/51_r1.jpg,1
203,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/51/51_r2.jpg,1
204,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/52/52_l1.jpg,0
205,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/52/52_l2.jpg,0
206,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/52/52_r1.jpg,1
207,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/52/52_r2.jpg,1
208,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/53/53_l1.jpg,1
209,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/53/53_l2.jpg,1
210,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/53/53_r1.jpg,1
211,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/53/53_r2.jpg,1
212,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/54/54_l1.jpg,1
213,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/54/54_l2.jpg,1
214,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/54/54_r1.jpg,0
215,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/54/54_r2.jpg,0
216,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/55/55_l1.jpg,1
217,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/55/55_l2.jpg,1
218,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/55/55_r1.jpg,0
219,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/55/55_r2.jpg,0
220,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/56/56_l1.jpg,0
221,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/56/56_r3.jpg,0
222,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/56/56_l3.jpg,1
223,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/56/56_r2.jpg,1
224,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/57/57_l1.jpg,1
225,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/57/57_l2.jpg,1
226,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/57/57_r1.jpg,1
227,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/57/57_r2.jpg,1
228,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/58/58_l1.jpg,0
229,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/58/58_l2.jpg,0
230,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/58/58_r1.jpg,1
231,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/58/58_r2.jpg,1
232,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/59/59_l1.jpg,1
233,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/59/59_l2.jpg,1
234,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/59/59_r1.jpg,1
235,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/59/59_r2.jpg,1
236,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/60/60_l1.jpg,1
237,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/60/60_l2.jpg,1
238,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/60/60_r1.jpg,1
239,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/60/60_r2.jpg,1
240,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/61/61_l1.jpg,0
241,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/61/61_l2.jpg,0
242,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/61/61_r1.jpg,1
243,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/61/61_r2.jpg,1
244,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/62/62_l1.jpg,1
245,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/62/62_l2.jpg,1
246,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/62/62_r1.jpg,1
247,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/62/62_r2.jpg,1
248,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/63/63_l1.jpg,1
249,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/63/63_l2.jpg,1
250,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/63/63_r1.jpg,1
251,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/63/63_r2.jpg,1
252,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/64/64_l1.jpg,0
253,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/64/64_l2.jpg,0
254,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/64/64_r1.jpg,0
255,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/64/64_r2.jpg,0
256,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/65/65_l1.jpg,0
257,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/65/65_l2.jpg,0
258,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/65/65_r1.jpg,1
259,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/65/65_r2.jpg,1
260,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/66/66_l1.jpg,1
261,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/66/66_l2.jpg,1
262,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/66/66_r1.jpg,1
263,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/66/66_r2.jpg,1
264,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/67/67_l1.jpg,0
265,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/67/67_l2.jpg,0
266,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/67/67_r1.jpg,1
267,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/67/67_r2.jpg,1
268,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/68/68_l1.jpg,1
269,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/68/68_l2.jpg,1
270,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/68/68_r1.jpg,1
271,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/68/68_r2.jpg,1
272,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/69/69_l1.jpg,1
273,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/69/69_l2.jpg,1
274,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/69/69_r1.jpg,1
275,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/69/69_r2.jpg,1
276,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/70/70_l1.jpg,0
277,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/70/70_l2.jpg,0
278,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/70/70_r1.jpg,1
279,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/70/70_r2.jpg,1
280,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/71/71_l1.jpg,0
281,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/71/71_l2.jpg,0
282,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/71/71_r1.jpg,0
283,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/71/71_r2.jpg,0
284,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/72/72_l1.jpg,0
285,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/72/72_l2.jpg,0
286,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/72/72_r1.jpg,0
287,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/72/72_r2.jpg,0
288,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/73/73_l1.jpg,0
289,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/73/73_l2.jpg,0
290,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/73/73_r1.jpg,0
291,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/73/73_r2.jpg,0
292,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/74/74_l1.jpg,1
293,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/74/74_l2.jpg,1
294,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/74/74_r1.jpg,0
295,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/74/74_r2.jpg,0
296,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/75/75_l1.jpg,0
297,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/75/75_l2.jpg,0
298,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/75/75_r1.jpg,0
299,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/75/75_r2.jpg,0
300,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/76/76_l1.jpg,0
301,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/76/76_l2.jpg,0
302,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/76/76_r1.jpg,0
303,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/76/76_r2.jpg,0
304,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/77/77_r4.jpg,1
305,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/77/77_r3.jpg,1
306,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/77/77_l3.jpg,1
307,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/77/77_l4.jpg,1
308,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/78/78_l1.jpg,0
309,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/78/78_l2.jpg,0
310,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/78/78_r1.jpg,1
311,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/78/78_r2.jpg,1
312,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/79/79_l1.jpg,1
313,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/79/79_l2.jpg,1
314,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/79/79_r1.jpg,0
315,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/79/79_r2.jpg,0
316,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/80/80_l1.jpg,0
317,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/80/80_l2.jpg,0
318,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/80/80_r1.jpg,0
319,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/80/80_r2.jpg,0
320,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/81/81_l1.jpg,1
321,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/81/81_l2.jpg,1
322,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/81/81_r1.jpg,0
323,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/81/81_r2.jpg,0
324,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/82/82_l1.jpg,1
325,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/82/82_l2.jpg,1
326,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/82/82_r1.jpg,0
327,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/82/82_r2.jpg,0
328,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/83/83_l1.jpg,1
329,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/83/83_l2.jpg,1
330,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/83/83_r1.jpg,0
331,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/83/83_r2.jpg,0
332,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/84/84_l1.jpg,0
333,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/84/84_l2.jpg,0
334,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/84/84_r1.jpg,1
335,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/84/84_r2.jpg,1
336,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/85/85_l1.jpg,1
337,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/85/85_l2.jpg,1
338,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/85/85_r1.jpg,0
339,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/85/85_r2.jpg,0
340,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/86/86_l1.jpg,0
341,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/86/86_l2.jpg,0
342,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/86/86_r1.jpg,1
343,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/86/86_r2.jpg,1
344,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/87/87_l1.jpg,1
345,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/87/87_l2.jpg,1
346,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/87/87_r1.jpg,0
347,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/87/87_r2.jpg,0
348,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/88/88_l1.jpg,0
349,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/88/88_l2.jpg,0
350,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/88/88_r1.jpg,1
351,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/88/88_r2.jpg,1
352,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/89/89_l1.jpg,1
353,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/89/89_l2.jpg,1
354,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/89/89_r1.jpg,0
355,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/89/89_r2.jpg,0
356,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/90/90_l1.jpg,0
357,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/90/90_l2.jpg,0
358,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/90/90_r1.jpg,0
359,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/90/90_r2.jpg,0
360,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/91/91_l1.jpg,0
361,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/91/91_l2.jpg,0
362,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/91/91_r1.jpg,0
363,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/91/91_r2.jpg,0
364,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/92/92_l1.jpg,0
365,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/92/92_l2.jpg,0
366,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/92/92_r1.jpg,0
367,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/92/92_r2.jpg,0
368,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/93/93_l1.jpg,1
369,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/93/93_l2.jpg,1
370,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/93/93_r1.jpg,0
371,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/93/93_r2.jpg,0
372,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/94/94_l1.jpg,0
373,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/94/94_l2.jpg,0
374,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/94/94_r1.jpg,0
375,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/94/94_r2.jpg,0
376,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/95/95_l1.jpg,1
377,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/95/95_l2.jpg,1
378,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/95/95_r1.jpg,1
379,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/95/95_r2.jpg,1
380,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/96/96_l1.jpg,1
381,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/96/96_l2.jpg,1
382,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/96/96_r1.jpg,1
383,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/96/96_r2.jpg,1
384,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/97/97_l1.jpg,1
385,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/97/97_l2.jpg,1
386,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/97/97_r1.jpg,0
387,/Users/jinglin/Documents/spiced_projects/dr_app_mnt/data/deepdr/regular_fundus_images/regular-fundus-training/Images/97/97_r2.jpg,0
